,adjective,type,url
14523,gut,attributive,https://www.lovelybooks.de/autor/Blake-Crouch/Die-letzte-Stadt-1319203181-w/rezension/2476866662/
14524,einzig,attributive,https://www.lovelybooks.de/autor/Blake-Crouch/Die-letzte-Stadt-1319203181-w/rezension/2476866662/
14525,großartig,predicative,https://www.lovelybooks.de/autor/Blake-Crouch/Die-letzte-Stadt-1319203181-w/rezension/2476866662/
14526,perfekt,attributive,https://www.lovelybooks.de/autor/Blake-Crouch/Die-letzte-Stadt-1319203181-w/rezension/2476866662/
14527,schön,attributive,https://www.lovelybooks.de/autor/Alan-Bennett/The-Uncommon-Reader-292286785-w/rezension/984360171/
14528,erster,attributive,https://www.lovelybooks.de/autor/Ava-Reed/Wir-fliegen-wenn-wir-fallen-1363194187-w/rezension/1444199097/
14529,ganz,attributive,https://www.lovelybooks.de/autor/Eva-Lirot/KÜSTENWIND-Ostsee-Krimi-Insel-Krimi-Die-Kommissarin-auf-der-Insel-Band-2--7186404531-w/rezension/7325994858/
14530,neu,attributive,https://www.lovelybooks.de/autor/Maike-Bollow/Nobbi-der-Mutmachhase-Band-1--2748448927-w/rezension/2439586450/
14531,schwer,attributive,https://www.lovelybooks.de/autor/Abby-Jimenez/Say-You-ll-Remember-Me-17939152191-w/rezension/21494749643/
14532,ernst,attributive,https://www.lovelybooks.de/autor/Abby-Jimenez/Say-You-ll-Remember-Me-17939152191-w/rezension/21494749643/
14533,ganz,attributive,https://www.lovelybooks.de/autor/Nana-Chiu/Das-Herz-der-Meerjungfrau-1537098150-w/rezension/1545981267/
14534,wunderbar,attributive,https://www.lovelybooks.de/autor/Heinz-Flischikowski/Der-Gulp-1229426972-w/rezension/3002617853/
14535,spannend,attributive,https://www.lovelybooks.de/autor/Philip-Caputo/Entscheidung-am-Horn-von-Afrika-142844720-w/rezension/985750850/
14536,begeistert,predicative,https://www.lovelybooks.de/autor/Lindsey-Fitzharris/Der-Horror-der-frühen-Chirurgie-Von-der-Autorin-des-Bestsellers-Der-Horror-der-frühen-Medizin-suhrkamp-taschenbuch--6982635463-w/rezension/7314682112/
14537,letzter,attributive,https://www.lovelybooks.de/autor/Sonja-Bethke--Jehle-/Träume-in-Rot-4696416112-w/rezension/4849325060/
14538,wundervoll,attributive,https://www.lovelybooks.de/autor/Marion-Brasch/Ab-jetzt-ist-Ruhe-813590664-w/rezension/948364587/
14539,lesenswert,predicative,https://www.lovelybooks.de/autor/Marion-Brasch/Ab-jetzt-ist-Ruhe-813590664-w/rezension/948364587/
14540,anderer,attributive,https://www.lovelybooks.de/autor/Astrid-Korten/Gleis-der-Vergeltung-1567533974-w/rezension/1598179109/
14541,eindrücklich,attributive,https://www.lovelybooks.de/autor/Heidi-Furre/Macht-7292285310-w/rezension/8457955472/
14542,toll,attributive,https://www.lovelybooks.de/autor/Lauren-Wolk/Eine-Insel-zwischen-Himmel-und-Meer-1515068388-w/rezension/1533103827/
14543,klein,attributive,https://www.lovelybooks.de/autor/Lauren-Wolk/Eine-Insel-zwischen-Himmel-und-Meer-1515068388-w/rezension/1533103827/
14544,fein,attributive,https://www.lovelybooks.de/autor/Lauren-Wolk/Eine-Insel-zwischen-Himmel-und-Meer-1515068388-w/rezension/1533103827/
14545,geschrieben,attributive,https://www.lovelybooks.de/autor/Leon-von-Winterstein/Klang-der-Lust-1063466109-w/rezension/1065201277/
14546,pur,predicative,https://www.lovelybooks.de/autor/Mia-Leoni/Zur-Versöhnung-German-Edition--1198477879-w/rezension/1201368205/
14547,wunderschön,attributive,https://www.lovelybooks.de/autor/Petra-Pellini/Der-Bademeister-ohne-Himmel-12874241754-w/rezension/14420040661/
14548,traurig,attributive,https://www.lovelybooks.de/autor/Petra-Pellini/Der-Bademeister-ohne-Himmel-12874241754-w/rezension/14420040661/
14549,gelesen,attributive,https://www.lovelybooks.de/autor/Ali-Hazelwood/Problematic-Summer-Romance-Roman-Die-hitzige-Unzulässigkeit-der-Liebe--19930433172-w/rezension/20115426760/
14550,catchen,predicative,https://www.lovelybooks.de/autor/Maria-Winter/Black-Break-the-Ice-5219452922-w/rezension/5516340865/
14551,toll,attributive,https://www.lovelybooks.de/autor/Sasha-Röntgen--Schmitz-/If-you-believe-Die-Autobiografie-3014268072-w/rezension/4619299064/
14552,gelungen,attributive,https://www.lovelybooks.de/autor/Viveca-Sten/Tödlicher-Mittsommer-307655853-w/rezension/964369306/
14553,empfehlenswert,attributive,https://www.lovelybooks.de/autor/Amber-Kizer/Meridian-Dunkle-Umarmung-142360120-w/rezension/984295197/
14554,schön,attributive,https://www.lovelybooks.de/autor/Tuutikki-Tolonen/Agnes-und-der-Traumschlüssel-4964465134-w/rezension/7089832935/
14555,weit,attributive,https://www.lovelybooks.de/autor/Tuutikki-Tolonen/Agnes-und-der-Traumschlüssel-4964465134-w/rezension/7089832935/
14556,außergewöhnlich,attributive,https://www.lovelybooks.de/autor/Marianne-Cedervall/Mord-auf-der-Insel-1235961089-w/rezension/7066244047/
14557,wundervoll,attributive,https://www.lovelybooks.de/autor/Marko-Leino/Wunder-einer-Winternacht-1006169764-w/rezension/1014191648/
14558,klasse,predicative,https://www.lovelybooks.de/autor/Max-von-der-Grün/Vorstadtkrokodile-265077859-w/rezension/948394262/
14559,gesamt,attributive,https://www.lovelybooks.de/autor/Patricia-Schröder/Meeresflüstern-837037023-w/rezension/953929340/
14560,zweiter,attributive,https://www.lovelybooks.de/autor/Anna-Wittig/Morbidias-Spiegel-Balgari-Fantasy-1456487891-w/rezension/1456523636/
14561,zweiter,attributive,https://www.lovelybooks.de/autor/Anna-Wittig/Morbidias-Spiegel-Balgari-Fantasy-1456487891-w/rezension/1456523636/
14562,gut,attributive,https://www.lovelybooks.de/autor/Julia-Pauss/Kodiak-Echoes-Hide-Me-15877629870-w/rezension/18839237744/
14563,unterhaltsam,attributive,https://www.lovelybooks.de/autor/Susanne-Lütje/Dachs-Eichhorn-Die-Meisterschnüffler-10639915378-w/rezension/15905671694/
14564,fantasievoll,attributive,https://www.lovelybooks.de/autor/Susanne-Lütje/Dachs-Eichhorn-Die-Meisterschnüffler-10639915378-w/rezension/15905671694/
14565,dialog-authentisch,predicative,https://www.lovelybooks.de/autor/Daniel-Glattauer/Die-spürst-du-nicht-7050661411-w/rezension/8943908301/
14566,einfach,predicative,https://www.lovelybooks.de/autor/Daniel-Glattauer/Die-spürst-du-nicht-7050661411-w/rezension/8943908301/
14567,ganz,attributive,https://www.lovelybooks.de/autor/Zoe-Fishman/Sonnengruß-für-Regentage-614075402-w/rezension/966048890/
14568,beliebt,predicative,https://www.lovelybooks.de/autor/Alice-Hemming/Der-Blätterdieb-2580485240-w/rezension/8743275859/
14569,solide,attributive,https://www.lovelybooks.de/autor/Ruby-Braun/Glory-of-Broken-Dreams-Devil-s-Dance-1--15967170495-w/rezension/21729249335/
14570,restlich,attributive,https://www.lovelybooks.de/autor/Kira-Licht/A-Spark-of-Time-Ein-Date-mit-Mr-Darcy-11123056905-w/rezension/15556268871/
14571,ganz,attributive,https://www.lovelybooks.de/autor/Beth-Hoffman/Die-Frauen-von-Savannah-549135794-w/rezension/2804320801/
14572,vielseitig,attributive,https://www.lovelybooks.de/autor/Victoria-Schwab/Verflucht-1004627532-w/rezension/1038473290/
14573,recherchiert,attributive,https://www.lovelybooks.de/autor/C.R.-Rodenwald/Die-drei-und-die-Welt-der-Hörspiele-2569333792-w/rezension/2914334032/
14574,vorherig,attributive,https://www.lovelybooks.de/autor/Sebastian-Fitzek/Passagier-23-1102039431-w/rezension/1998993016/
14575,ganz,attributive,https://www.lovelybooks.de/autor/Sophie-Cleverly/Das-Geheimnis-von-Rookwood-1801855766-w/rezension/4280177465/
14576,letzter,attributive,https://www.lovelybooks.de/autor/Florentina-Volonte/Geheimnisvolle-Flaschenpost-für-Dich-7389615980-w/rezension/7433889854/
14577,toll,attributive,https://www.lovelybooks.de/autor/Florentina-Volonte/Geheimnisvolle-Flaschenpost-für-Dich-7389615980-w/rezension/7433889854/
14578,veröffentlich,predicative,https://www.lovelybooks.de/autor/Adam-Copeland/Adam-Copeland-On-Edge-144096800-w/rezension/951076122/
14579,zweiter,attributive,https://www.lovelybooks.de/autor/Adam-Copeland/Adam-Copeland-On-Edge-144096800-w/rezension/951076122/
14580,empfehlenswert,predicative,https://www.lovelybooks.de/autor/Carrie-Brigthon/Kick-Off-Baby-Liebesroman-Sport-Romance-Chicago-Wolves-Reihe-5--5070913480-w/rezension/5419558068/
14581,ganz,attributive,https://www.lovelybooks.de/autor/Daniela-Pusch/Secrets-Wen-Emma-hasste-1218971398-w/rezension/1353786488/
14582,gut,attributive,https://www.lovelybooks.de/autor/Gina-Jacobsen/Tödlich-ist-die-Versuchung-1746982578-w/rezension/1944792158/
14583,lang,attributive,https://www.lovelybooks.de/autor/Satoshi-Yagisawa/Die-Abende-in-der-Buchhandlung-Morisaki-12874233145-w/rezension/16050064483/
14584,unterschiedlich,predicative,https://www.lovelybooks.de/autor/Byeong--mo-Gu-/Frau-mit-Messer-4975241292-w/rezension/7446571505/
14585,ungelesen,attributive,https://www.lovelybooks.de/autor/Karen-M.-McManus/ONE-OF-US-IS-LYING-1530414410-w/rezension/2994947025/
14586,erster,attributive,https://www.lovelybooks.de/autor/Thomas-Matiszik/Tiefschwarze-Schuld-Ein-Corinna-Dupont-Thriller--3229781586-w/rezension/3516647272/
14587,okay,predicative,https://www.lovelybooks.de/autor/C.C.-Hunter/Shadow-Falls-Camp-Geboren-um-Mitternacht-808179737-w/rezension/1201916167/
14588,ernst,predicative,https://www.lovelybooks.de/autor/C.C.-Hunter/Shadow-Falls-Camp-Geboren-um-Mitternacht-808179737-w/rezension/1201916167/
14589,gruselig,predicative,https://www.lovelybooks.de/autor/C.C.-Hunter/Shadow-Falls-Camp-Geboren-um-Mitternacht-808179737-w/rezension/1201916167/
14590,erster,attributive,https://www.lovelybooks.de/autor/Kelly-Moran/Bookish-Belles-Liebe-hat-tausend-Seiten-12874252956-w/rezension/20884296285/
14591,dünn,predicative,https://www.lovelybooks.de/autor/Kelly-Moran/Bookish-Belles-Liebe-hat-tausend-Seiten-12874252956-w/rezension/20884296285/
14592,spannend,predicative,https://www.lovelybooks.de/autor/Amy-Ewing/Das-Juwel-Der-Schwarze-Schlüssel-1552696229-w/rezension/1552860936/
14593,ganz,attributive,https://www.lovelybooks.de/autor/Heike-Eva-Schmidt/Purpurmond-796769899-w/rezension/950322308/
14594,klein,attributive,https://www.lovelybooks.de/autor/Fee-Krämer/Lieselotte-Ein-Bauernhof-voller-Abenteuer-15933344061-w/rezension/22306548664/
14595,handlich,attributive,https://www.lovelybooks.de/autor/Fee-Krämer/Lieselotte-Ein-Bauernhof-voller-Abenteuer-15933344061-w/rezension/22306548664/
14596,groß,attributive,https://www.lovelybooks.de/autor/Fee-Krämer/Lieselotte-Ein-Bauernhof-voller-Abenteuer-15933344061-w/rezension/22306548664/
14597,stark,predicative,https://www.lovelybooks.de/autor/Stephen-King/The-Stand-Das-letzte-Gefecht-41834938-w/rezension/1317199021/
14598,anderer,attributive,https://www.lovelybooks.de/autor/Stephen-King/The-Stand-Das-letzte-Gefecht-41834938-w/rezension/1317199021/
14599,klein,attributive,https://www.lovelybooks.de/autor/Axel-Hacke/Über-die-Heiterkeit-in-schwierigen-Zeiten-und-die-Frage-wie-wichtig-uns-der-Ernst-des-Lebens-sein-sollte-9312522237-w/rezension/11024656345/
14600,gelb,attributive,https://www.lovelybooks.de/autor/Axel-Hacke/Über-die-Heiterkeit-in-schwierigen-Zeiten-und-die-Frage-wie-wichtig-uns-der-Ernst-des-Lebens-sein-sollte-9312522237-w/rezension/11024656345/
14601,zweiter,attributive,https://www.lovelybooks.de/autor/Angelika-Godau/Zum-Kuckuck-mit-dem-Esel-Türkei-für-Anfänger-12027861673-w/rezension/12344948391/
14602,perfekt,attributive,https://www.lovelybooks.de/autor/Ava-Blum/Limonenküsse-Herzklopfen-auf-Italienisch-2478644478-w/rezension/2691903488/
14603,erster,attributive,https://www.lovelybooks.de/autor/Jonathan-Safran-Foer/Here-I-Am-1281264114-w/rezension/1354114440/
14604,geschrieben,attributive,https://www.lovelybooks.de/autor/Jonathan-Safran-Foer/Here-I-Am-1281264114-w/rezension/1354114440/
14605,unverzichtbar,attributive,https://www.lovelybooks.de/autor/Thilo-Bode/Der-Supermarkt-Kompass-7089903412-w/rezension/8591015984/
14606,gut,attributive,https://www.lovelybooks.de/autor/Thilo-Bode/Der-Supermarkt-Kompass-7089903412-w/rezension/8591015984/
14607,gut,attributive,https://www.lovelybooks.de/autor/Thilo-Bode/Der-Supermarkt-Kompass-7089903412-w/rezension/8591015984/
14608,lehrreich,predicative,https://www.lovelybooks.de/autor/Amanda-Gruenschild/Eichen-müssen-her--3014268953-w/rezension/10586677979/
14609,vorig,attributive,https://www.lovelybooks.de/autor/Melissa-Foster/Mad-About-Moon-Verrückt-nach-dir-Die-Whiskeys-Dark-Knights-aus-Peaceful-Harbor-5-German-Edition--2987384891-w/rezension/3977043341/
14610,gut,attributive,https://www.lovelybooks.de/autor/Melissa-Foster/Mad-About-Moon-Verrückt-nach-dir-Die-Whiskeys-Dark-Knights-aus-Peaceful-Harbor-5-German-Edition--2987384891-w/rezension/3977043341/
14611,anderer,attributive,https://www.lovelybooks.de/autor/Jessica-Clare/Wild-Games-In-einer-heißen-Nacht-1634014407-w/rezension/2413957413/
14612,gelungen,attributive,https://www.lovelybooks.de/autor/Tim-Boltz/Nasenduscher-838085628-w/rezension/956111648/
14613,ganz,attributive,https://www.lovelybooks.de/autor/Andrea-Heinisch/Henriette-lächelt-9056850111-w/rezension/10833712425/
14614,neu,attributive,https://www.lovelybooks.de/autor/Gerhard-Wegner/18-Das-Vermächtnis-1348790332-w/rezension/1358874419/
14615,interessant,attributive,https://www.lovelybooks.de/autor/Gerhard-Wegner/18-Das-Vermächtnis-1348790332-w/rezension/1358874419/
14616,angeboten,attributive,https://www.lovelybooks.de/autor/Alexandra-Fischer/Rockherz-1187556575-w/rezension/1209399178/
14617,magisch,attributive,https://www.lovelybooks.de/autor/Ney-Sceatcher/Kreona-2103990641-w/rezension/2427948471/
14618,magisch,attributive,https://www.lovelybooks.de/autor/Ney-Sceatcher/Kreona-2103990641-w/rezension/2427948471/
14619,langweilig,predicative,https://www.lovelybooks.de/autor/Ney-Sceatcher/Kreona-2103990641-w/rezension/2427948471/
14620,erster,attributive,https://www.lovelybooks.de/autor/Lucinda-Riley/Der-Engelsbaum-1102132072-w/rezension/1133011093/
14621,weit,attributive,https://www.lovelybooks.de/autor/Lucinda-Riley/Der-Engelsbaum-1102132072-w/rezension/1133011093/
14622,ungelesen,attributive,https://www.lovelybooks.de/autor/Lucinda-Riley/Der-Engelsbaum-1102132072-w/rezension/1133011093/
14623,spannend,attributive,https://www.lovelybooks.de/autor/Lucinda-Riley/Der-Engelsbaum-1102132072-w/rezension/1133011093/
14624,stern,attributive,https://www.lovelybooks.de/autor/Lucinda-Riley/Der-Engelsbaum-1102132072-w/rezension/1133011093/
14625,ganz,attributive,https://www.lovelybooks.de/autor/Laura-Whitcomb/Silberlicht-219376319-w/rezension/969767192/
14626,vorherig,attributive,https://www.lovelybooks.de/autor/Bernard-Cornwell/Der-sterbende-König-813282463-w/rezension/23298234830/
14627,lesenswert,attributive,https://www.lovelybooks.de/autor/Holly-Black/COLDTOWN-Stadt-der-Unsterblichkeit-2478961133-w/rezension/2793719470/
14628,erster,attributive,https://www.lovelybooks.de/autor/Holly-Black/COLDTOWN-Stadt-der-Unsterblichkeit-2478961133-w/rezension/2793719470/
14629,klein,attributive,https://www.lovelybooks.de/autor/Kakuzo-Okakura/Das-Buch-vom-Tee-1241419796-w/rezension/6597538774/
14630,poetisch,attributive,https://www.lovelybooks.de/autor/Kakuzo-Okakura/Das-Buch-vom-Tee-1241419796-w/rezension/6597538774/
14631,gut,attributive,https://www.lovelybooks.de/autor/Rachel-Lynn-Solomon/See-You-Yesterday-8870155844-w/rezension/11883400255/
14632,erster,attributive,https://www.lovelybooks.de/autor/Samantha-Young/Highland-Dream-18380203853-w/rezension/23552828705/
14633,spannend,predicative,https://www.lovelybooks.de/autor/Benjamin-Cors/Aschesommer-Gruppe-4-ermittelt-2--16266955404-w/rezension/19518813965/
14634,interessant,predicative,https://www.lovelybooks.de/autor/Benjamin-Cors/Aschesommer-Gruppe-4-ermittelt-2--16266955404-w/rezension/19518813965/
14635,erster,attributive,https://www.lovelybooks.de/autor/Benjamin-Cors/Aschesommer-Gruppe-4-ermittelt-2--16266955404-w/rezension/19518813965/
14636,zweiter,attributive,https://www.lovelybooks.de/autor/Gena-Showalter/Die-Herren-der-Unterwelt-Schwarze-Nacht-329964382-w/rezension/1057156651/
14637,groß,predicative,https://www.lovelybooks.de/autor/Ava--Barb-Yaga-/Mein-erstes-Buggybuch-Fühl-mal-Lieblingstiere-10108561530-w/rezension/12299284508/
14638,toll,attributive,https://www.lovelybooks.de/autor/Christopher-Denise/Die-kleine-Rittereule-7089905142-w/rezension/8548281219/
14639,erster,attributive,https://www.lovelybooks.de/autor/Jiddu-Krishnamurti/Einbruch-in-die-Freiheit-143832230-w/rezension/1353356454/
14640,bekannt,attributive,https://www.lovelybooks.de/autor/Jiddu-Krishnamurti/Einbruch-in-die-Freiheit-143832230-w/rezension/1353356454/
14641,lasch,predicative,https://www.lovelybooks.de/autor/Roald-Dahl/Matilda-2697326564-w/rezension/984415219/
14642,schön,attributive,https://www.lovelybooks.de/autor/Roald-Dahl/Matilda-2697326564-w/rezension/984415219/
14643,bedecken,predicative,https://www.lovelybooks.de/autor/Tracy-Wolff/Crave-2823692654-w/rezension/3832428381/
14644,überteueren,predicative,https://www.lovelybooks.de/autor/Susan-Elizabeth-Phillips/Der-schönste-Fehler-meines-Lebens-891306127-w/rezension/966354948/
14645,vorangegang,attributive,https://www.lovelybooks.de/autor/Susan-Elizabeth-Phillips/Der-schönste-Fehler-meines-Lebens-891306127-w/rezension/966354948/
14646,emotional,predicative,https://www.lovelybooks.de/autor/Dustin-Thao/Ich-warte-auf-dich-Haru-12577720522-w/rezension/18112610889/
14647,gelungen,attributive,https://www.lovelybooks.de/autor/Dustin-Thao/Ich-warte-auf-dich-Haru-12577720522-w/rezension/18112610889/
14648,2.,attributive,https://www.lovelybooks.de/autor/Dustin-Thao/Ich-warte-auf-dich-Haru-12577720522-w/rezension/18112610889/
14649,gestaltet,attributive,https://www.lovelybooks.de/autor/Ewald-Arenz/Katzentage-18861175412-w/rezension/21981266580/
14650,gut,attributive,https://www.lovelybooks.de/autor/Ewald-Arenz/Katzentage-18861175412-w/rezension/21981266580/
14651,erster,attributive,https://www.lovelybooks.de/autor/Lee-Strobel/Wunder-was-ist-wirklich-dran-Ein-Journalist-sucht-Beweise-für-das-Übernatürliche--2093651235-w/rezension/2373080425/
14652,eigenständig,attributive,https://www.lovelybooks.de/autor/Martina-Fussel/Das-Feuermädchen-Die-Legenden-der-Jiri-1--1133086913-w/rezension/1139051631/
14653,klein,attributive,https://www.lovelybooks.de/autor/I.L.-Callis/Doch-das-Messer-sieht-man-nicht-11110722308-w/rezension/13101232886/
14654,unscheinbar,attributive,https://www.lovelybooks.de/autor/I.L.-Callis/Doch-das-Messer-sieht-man-nicht-11110722308-w/rezension/13101232886/
14655,grandios,predicative,https://www.lovelybooks.de/autor/Kira-Licht/Kaleidra-Wer-das-Dunkel-ruft-2580493860-w/rezension/2800276258/
14656,ganz,attributive,https://www.lovelybooks.de/autor/Michael-Hjorth/Die-Menschen-die-es-nicht-verdienen-1160355593-w/rezension/1214162136/
14657,erster,attributive,https://www.lovelybooks.de/autor/Alexander-Hartung/An-einem-dunklen-Ort-8743399021-w/rezension/10180051857/
14658,neu,attributive,https://www.lovelybooks.de/autor/Florian-Schwiecker/Der-dreizehnte-Mann-3533223071-w/rezension/4580755696/
14659,letzter,attributive,https://www.lovelybooks.de/autor/Pamela-Palmer/Krieger-des-Lichts-Ungezähmtes-Verlangen-1083129977-w/rezension/966473112/
14660,beigeistert,predicative,https://www.lovelybooks.de/autor/Ayla-Dade/A-Million-Stars-Above-12923739784-w/rezension/21836847111/
14661,zweiter,attributive,https://www.lovelybooks.de/autor/Elea-Meyer/Honey-Hill-Ranch-02-Hoffnung-stirbt-zuletzt-1598820800-w/rezension/1649216525/
14662,erster,attributive,https://www.lovelybooks.de/autor/Alessia-Gold/Sinister-Crown-10129300487-w/rezension/12383572857/
14663,gelesen,attributive,https://www.lovelybooks.de/autor/Alessia-Gold/Sinister-Crown-10129300487-w/rezension/12383572857/
14664,letzter,attributive,https://www.lovelybooks.de/autor/Alessia-Gold/Sinister-Crown-10129300487-w/rezension/12383572857/
14665,vergang,attributive,https://www.lovelybooks.de/autor/Miriam-Rademacher/Banshee-Livie-Band-6-Realitätsreisen-für-Einsteiger-2825194065-w/rezension/3005881043/
14666,vorliegend,attributive,https://www.lovelybooks.de/autor/J.-K.-Johansson/Lauras-letzte-Party-1166569028-w/rezension/1168193717/
14667,ganz,attributive,https://www.lovelybooks.de/autor/Janet-Clark/Ich-sehe-dich-970914855-w/rezension/966053513/
14668,eigenständig,predicative,https://www.lovelybooks.de/autor/Ragnar-Jónasson/NEBEL-2330295720-w/rezension/2741391422/
14669,lesbar,predicative,https://www.lovelybooks.de/autor/Ragnar-Jónasson/NEBEL-2330295720-w/rezension/2741391422/
14670,erster,attributive,https://www.lovelybooks.de/autor/Hank-Green/The-April-Story-Ein-wirklich-erstaunliches-Ding-1659936646-w/rezension/2036885231/
14671,klein,attributive,https://www.lovelybooks.de/autor/L.-T.-Hoffmann/Wie-die-Eisbären-zum-Südpol-kamen-2785115929-w/rezension/2807239244/
14672,kurzweilig,attributive,https://www.lovelybooks.de/autor/L.-T.-Hoffmann/Wie-die-Eisbären-zum-Südpol-kamen-2785115929-w/rezension/2807239244/
14673,anderer,attributive,https://www.lovelybooks.de/autor/Ali-Standish/Baskerville-Hall-Das-geheimnisvolle-Internat-der-besonderen-Talente-18722476851-w/rezension/13937003660/
14674,schön,predicative,https://www.lovelybooks.de/autor/Tohru-Nakamura/Tohrus-Japan-5017192407-w/rezension/7016512704/
14675,persönlich,predicative,https://www.lovelybooks.de/autor/Tohru-Nakamura/Tohrus-Japan-5017192407-w/rezension/7016512704/
14676,schön,attributive,https://www.lovelybooks.de/autor/Tohru-Nakamura/Tohrus-Japan-5017192407-w/rezension/7016512704/
14677,persönlich,attributive,https://www.lovelybooks.de/autor/Tohru-Nakamura/Tohrus-Japan-5017192407-w/rezension/7016512704/
14678,toll,predicative,https://www.lovelybooks.de/autor/Barbara-Gowdy/Kleine-Schwester-1447561763-w/rezension/1502877034/
14679,authentisch,predicative,https://www.lovelybooks.de/autor/Barbara-Gowdy/Kleine-Schwester-1447561763-w/rezension/1502877034/
14680,eigen,predicative,https://www.lovelybooks.de/autor/Barbara-Gowdy/Kleine-Schwester-1447561763-w/rezension/1502877034/
14681,leicht,predicative,https://www.lovelybooks.de/autor/Carolin-A.-Steinert/Someday-I-ll-heal-15889640639-w/rezension/20901836510/
14682,lesenswert,attributive,https://www.lovelybooks.de/autor/Kristina-Günak/Wer-zu-spät-kommt-den-belohnt-das-Leben-11123061781-w/rezension/18503994263/
14683,weit,attributive,https://www.lovelybooks.de/autor/Michael-Koglin/Seelensplitter-952334657-w/rezension/1005741787/
14684,vorgelesen,attributive,https://www.lovelybooks.de/autor/J.M.-Cornerman/Lashes-2805539662-w/rezension/2940628568/
14685,polemisch,attributive,https://www.lovelybooks.de/autor/Barbara-Demick/Chinas-entführte-Töchter-18878013228-w/rezension/22456099089/
14686,erster,attributive,https://www.lovelybooks.de/autor/B.-E.-Pfeiffer/Aschenglitzer-Kein-Herzenswunsch-ohne-Feerich-2030778214-w/rezension/2150317612/
14687,pink,attributive,https://www.lovelybooks.de/autor/B.-E.-Pfeiffer/Aschenglitzer-Kein-Herzenswunsch-ohne-Feerich-2030778214-w/rezension/2150317612/
14688,lesbar,predicative,https://www.lovelybooks.de/autor/Marc-Fitten/Elsas-Küche-956979087-w/rezension/996424210/
14689,turbulent,attributive,https://www.lovelybooks.de/autor/Marc-Fitten/Elsas-Küche-956979087-w/rezension/996424210/
14690,traurig,attributive,https://www.lovelybooks.de/autor/Marc-Fitten/Elsas-Küche-956979087-w/rezension/996424210/
14691,heiter,attributive,https://www.lovelybooks.de/autor/Marc-Fitten/Elsas-Küche-956979087-w/rezension/996424210/
14692,gut,attributive,https://www.lovelybooks.de/autor/Daniel-Annechino/Leise-stirbst-du-nie-508797323-w/rezension/966452893/
14693,fesselnd,attributive,https://www.lovelybooks.de/autor/K.-Horton/Das-Athenäum-aus-Staub-13496657980-w/rezension/13503542941/
14694,anderer,attributive,https://www.lovelybooks.de/autor/Karen-Kliewe/Toxische-Tiefe-Ostsee-4470306781-w/rezension/5483570244/
14695,abgeschlossen,attributive,https://www.lovelybooks.de/autor/Bettina-Belitz/Linna-singt-949236122-w/rezension/1013894466/
14696,anderer,attributive,https://www.lovelybooks.de/autor/Bettina-Belitz/Linna-singt-949236122-w/rezension/1013894466/
14697,toll,attributive,https://www.lovelybooks.de/autor/Bettina-Belitz/Linna-singt-949236122-w/rezension/1013894466/
14698,schön,attributive,https://www.lovelybooks.de/autor/Immanuel-Birmelin/Die-geheimnisvolle-Nähe-von-Mensch-und-Tier-2411398006-w/rezension/2636670018/
14699,anschaulich,attributive,https://www.lovelybooks.de/autor/Immanuel-Birmelin/Die-geheimnisvolle-Nähe-von-Mensch-und-Tier-2411398006-w/rezension/2636670018/
14700,sympathisch,predicative,https://www.lovelybooks.de/autor/Immanuel-Birmelin/Die-geheimnisvolle-Nähe-von-Mensch-und-Tier-2411398006-w/rezension/2636670018/
14701,einfühlsam,predicative,https://www.lovelybooks.de/autor/Immanuel-Birmelin/Die-geheimnisvolle-Nähe-von-Mensch-und-Tier-2411398006-w/rezension/2636670018/
14702,anderer,attributive,https://www.lovelybooks.de/autor/Franziska-Kühnel/Munich-Lovers-Ich-gehör-zu-Dir-1509223684-w/rezension/1550916402/
14703,emotional,predicative,https://www.lovelybooks.de/autor/Franziska-Kühnel/Munich-Lovers-Ich-gehör-zu-Dir-1509223684-w/rezension/1550916402/
14704,tiefgreifend,predicative,https://www.lovelybooks.de/autor/Franziska-Kühnel/Munich-Lovers-Ich-gehör-zu-Dir-1509223684-w/rezension/1550916402/
14705,schön,predicative,https://www.lovelybooks.de/autor/Franziska-Kühnel/Munich-Lovers-Ich-gehör-zu-Dir-1509223684-w/rezension/1550916402/
14706,grandios,predicative,https://www.lovelybooks.de/autor/Eve-Passion/Wilde-Triebe-Erotische-Geschichten-1901249282-w/rezension/1963128824/
14707,kurzweilig,attributive,https://www.lovelybooks.de/autor/Anna-Ruhe/Die-Duftapotheke-Ein-Geheimnis-liegt-in-der-Luft-1512488864-w/rezension/7709754760/
14708,unterhaltend,attributive,https://www.lovelybooks.de/autor/Anna-Ruhe/Die-Duftapotheke-Ein-Geheimnis-liegt-in-der-Luft-1512488864-w/rezension/7709754760/
14709,empfehlenswert,attributive,https://www.lovelybooks.de/autor/Sally-Rooney/Schöne-Welt-wo-bist-du-2922424621-w/rezension/6052403339/
14710,erster,attributive,https://www.lovelybooks.de/autor/Cassandra-Clare/City-of-Glass-1998041520-w/rezension/2928340244/
14711,zweiter,attributive,https://www.lovelybooks.de/autor/Cassandra-Clare/City-of-Glass-1998041520-w/rezension/2928340244/
14712,spannend,attributive,https://www.lovelybooks.de/autor/Freida-McFadden/Häftling-Ein-absolut-süchtig-machender-Psychothriller-voller-Twists-23584865509-w/rezension/24933127224/
